video_name,bonafide_or_pa,type,subset
28.02.19/1_01_0085_0000_00_00_000-e41cacc1,0,bonafide,train
28.02.19/1_01_0085_0000_00_00_000-65296866,0,bonafide,train
05.03.19/1_02_0085_0000_00_00_000-82e3eb2f,0,bonafide,train
05.03.19/1_02_0085_0000_00_00_000-0b12423b,0,bonafide,train
11.03.19/1_03_0085_0000_00_00_000-246a3d1d,0,bonafide,train
11.03.19/1_03_0085_0000_00_00_000-a42cb0e2,0,bonafide,train
28.02.19/1_01_0086_0000_00_00_000-c5a0f6e3,0,bonafide,train
28.02.19/1_01_0086_0000_00_00_000-0bb57ce8,0,bonafide,train
28.02.19/1_01_0086_0000_00_01_000-500563f5,0,bonafide,train
28.02.19/1_01_0086_0000_00_01_000-5a7ac9e6,0,bonafide,train
28.02.19/1_01_0038_0000_00_00_000-281dc687,0,bonafide,train
28.02.19/1_01_0038_0000_00_00_000-0ee87df5,0,bonafide,train
07.03.19/1_02_0038_0000_00_00_000-35182c23,0,bonafide,train
07.03.19/1_02_0038_0000_00_00_000-85d2ec44,0,bonafide,train
11.03.19/1_03_0038_0000_00_00_000-7f1245a7,0,bonafide,train
11.03.19/1_03_0038_0000_00_00_000-bd0e7804,0,bonafide,train
14.03.19/1_01_0038_0000_00_00_000-8417e1b8,0,bonafide,train
14.03.19/1_01_0038_0000_00_00_000-4f1fe799,0,bonafide,train
26.03.19/1_01_0038_0000_00_00_000-bbe663f1,0,bonafide,train
26.03.19/1_01_0038_0000_00_00_000-1b5ac05b,0,bonafide,train
07.10.19/1_01_0038_0000_00_00_000-98f40232,0,bonafide,train
07.10.19/1_01_0038_0000_00_00_000-6aab1cbe,0,bonafide,train
28.02.19/1_01_0536_0087_05_02_002-fc0135d0,1,attack/Rigidmask,train
28.02.19/1_01_0536_0087_05_02_002-96efe38d,1,attack/Rigidmask,train
27.02.19/1_01_0536_0082_05_02_002-d9f50d92,1,attack/Rigidmask,train
27.02.19/1_01_0536_0082_05_02_002-37801afc,1,attack/Rigidmask,train
06.03.19/1_02_0536_0070_05_02_002-57298261,1,attack/Rigidmask,train
06.03.19/1_02_0536_0070_05_02_002-50fd1457,1,attack/Rigidmask,train
06.03.19/1_02_0536_0073_05_02_002-77be3bc3,1,attack/Rigidmask,train
06.03.19/1_02_0536_0073_05_02_002-229f489a,1,attack/Rigidmask,train
07.03.19/1_02_0536_0092_05_02_002-2a9404b3,1,attack/Rigidmask,train
07.03.19/1_02_0536_0092_05_02_002-bb889a41,1,attack/Rigidmask,train
08.03.19/1_02_0536_0001_05_02_002-3f412c22,1,attack/Rigidmask,train
08.03.19/1_02_0536_0001_05_02_002-1abd452d,1,attack/Rigidmask,train
11.03.19/1_03_0536_0077_05_02_002-028eed04,1,attack/Rigidmask,train
11.03.19/1_03_0536_0077_05_02_002-8004bdda,1,attack/Rigidmask,train
11.03.19/1_03_0536_0094_05_02_002-77db4556,1,attack/Rigidmask,train
11.03.19/1_03_0536_0094_05_02_002-b4cf372f,1,attack/Rigidmask,train
12.03.19/1_03_0536_0007_05_02_002-ac094dd1,1,attack/Rigidmask,train
12.03.19/1_03_0536_0007_05_02_002-4f7166f8,1,attack/Rigidmask,train
12.03.19/1_01_0536_0084_05_02_002-2463ea50,1,attack/Rigidmask,train
12.03.19/1_01_0536_0084_05_02_002-6998e8ef,1,attack/Rigidmask,train
12.03.19/1_01_0536_0081_05_02_002-4fbce7e0,1,attack/Rigidmask,train
12.03.19/1_01_0536_0081_05_02_002-89b02084,1,attack/Rigidmask,train
15.03.19/1_03_0536_0028_05_02_002-40c56c91,1,attack/Rigidmask,train
15.03.19/1_03_0536_0028_05_02_002-7a6e5399,1,attack/Rigidmask,train
20.03.19/1_01_0536_0093_05_02_002-f87c735e,1,attack/Rigidmask,train
20.03.19/1_01_0536_0093_05_02_002-707e350d,1,attack/Rigidmask,train
28.03.19/1_01_0536_0000_05_02_002-fa67c1ec,1,attack/Rigidmask,train
28.03.19/1_01_0536_0000_05_02_002-de2d307a,1,attack/Rigidmask,train
28.03.19/1_02_0536_0000_05_02_002-f566d9c3,1,attack/Rigidmask,train
28.03.19/1_02_0536_0000_05_02_002-e1bff811,1,attack/Rigidmask,train
28.03.19/1_03_0536_0000_05_02_002-d7e788a4,1,attack/Rigidmask,train
28.03.19/1_03_0536_0000_05_02_002-db56c10f,1,attack/Rigidmask,train
28.02.19/1_01_0088_0000_00_00_000-ac8ef83d,0,bonafide,train
28.02.19/1_01_0088_0000_00_00_000-3739c168,0,bonafide,train
05.03.19/1_02_0088_0000_00_00_000-93538e51,0,bonafide,train
05.03.19/1_02_0088_0000_00_00_000-2fa4e70c,0,bonafide,train
12.03.19/1_03_0088_0000_00_00_000-1d6f4630,0,bonafide,train
12.03.19/1_03_0088_0000_00_00_000-ce9d6ed7,0,bonafide,train
28.02.19/1_01_0117_0088_05_03_015-18039a6a,1,attack/Rigidmask,train
28.02.19/1_01_0117_0088_05_03_015-aed11094,1,attack/Rigidmask,train
06.03.19/1_02_0117_0081_05_03_015-ab70808b,1,attack/Rigidmask,train
06.03.19/1_02_0117_0081_05_03_015-d040d6d0,1,attack/Rigidmask,train
11.03.19/1_03_0117_0068_05_03_015-04b5dbcc,1,attack/Rigidmask,train
11.03.19/1_03_0117_0068_05_03_015-28b929d4,1,attack/Rigidmask,train
01.04.19/1_01_0117_0000_05_03_015-a7afb347,1,attack/Rigidmask,train
01.04.19/1_01_0117_0000_05_03_015-f8b4a429,1,attack/Rigidmask,train
01.04.19/1_02_0117_0000_05_03_015-5b521fa7,1,attack/Rigidmask,train
01.04.19/1_02_0117_0000_05_03_015-7653fedf,1,attack/Rigidmask,train
01.04.19/1_03_0117_0000_05_03_015-da52ed8f,1,attack/Rigidmask,train
01.04.19/1_03_0117_0000_05_03_015-6fefa4ae,1,attack/Rigidmask,train
28.02.19/1_01_0537_0089_05_01_002-d77ac634,1,attack/Rigidmask,train
28.02.19/1_01_0537_0089_05_01_002-71d6a64d,1,attack/Rigidmask,train
28.02.19/1_01_0537_0003_05_01_002-816c58ba,1,attack/Rigidmask,train
28.02.19/1_01_0537_0003_05_01_002-5defda72,1,attack/Rigidmask,train
01.03.19/1_01_0537_0090_05_01_002-9d6858cf,1,attack/Rigidmask,train
01.03.19/1_01_0537_0090_05_01_002-e721dc68,1,attack/Rigidmask,train
06.03.19/1_02_0537_0082_05_01_002-4ad02cef,1,attack/Rigidmask,train
06.03.19/1_02_0537_0082_05_01_002-d7bd487a,1,attack/Rigidmask,train
06.03.19/1_02_0537_0091_05_01_002-f514f705,1,attack/Rigidmask,train
06.03.19/1_02_0537_0091_05_01_002-a867ffc4,1,attack/Rigidmask,train
05.03.19/1_02_0537_0087_05_01_002-2a4fe2de,1,attack/Rigidmask,train
05.03.19/1_02_0537_0087_05_01_002-d7875688,1,attack/Rigidmask,train
05.03.19/1_02_0537_0034_05_01_002-ef8fd098,1,attack/Rigidmask,train
05.03.19/1_02_0537_0034_05_01_002-87646d06,1,attack/Rigidmask,train
11.03.19/1_03_0537_0077_05_01_002-2b86334c,1,attack/Rigidmask,train
11.03.19/1_03_0537_0077_05_01_002-0273bdfb,1,attack/Rigidmask,train
12.03.19/1_03_0537_0007_05_01_002-92d08106,1,attack/Rigidmask,train
12.03.19/1_03_0537_0007_05_01_002-f46793c1,1,attack/Rigidmask,train
12.03.19/1_03_0537_0092_05_01_002-cacdb4c6,1,attack/Rigidmask,train
12.03.19/1_03_0537_0092_05_01_002-ca0b04d3,1,attack/Rigidmask,train
12.03.19/1_03_0537_0083_05_01_002-d5d59f99,1,attack/Rigidmask,train
12.03.19/1_03_0537_0083_05_01_002-7cb814d2,1,attack/Rigidmask,train
15.03.19/1_01_0537_0073_05_01_002-17d94c86,1,attack/Rigidmask,train
15.03.19/1_01_0537_0073_05_01_002-0ac44c36,1,attack/Rigidmask,train
15.03.19/1_03_0537_0002_05_01_002-5b33b4ff,1,attack/Rigidmask,train
15.03.19/1_03_0537_0002_05_01_002-b12621e9,1,attack/Rigidmask,train
20.03.19/1_03_0537_0093_05_01_002-0e6b753d,1,attack/Rigidmask,train
20.03.19/1_03_0537_0093_05_01_002-4a11ddbc,1,attack/Rigidmask,train
28.03.19/1_01_0537_0000_05_01_002-2bf66780,1,attack/Rigidmask,train
28.03.19/1_01_0537_0000_05_01_002-68653af5,1,attack/Rigidmask,train
28.03.19/1_02_0537_0000_05_01_002-0724ff6a,1,attack/Rigidmask,train
28.03.19/1_02_0537_0000_05_01_002-85a1d9e7,1,attack/Rigidmask,train
28.03.19/1_03_0537_0000_05_01_002-c3bc3234,1,attack/Rigidmask,train
28.03.19/1_03_0537_0000_05_01_002-78178ff4,1,attack/Rigidmask,train
28.02.19/1_01_0516_0005_01_01_005-585013cf,1,attack/Glasses,train
28.02.19/1_01_0516_0005_01_01_005-8c790daf,1,attack/Glasses,train
01.03.19/1_01_0516_0034_01_01_005-61da6bd8,1,attack/Glasses,train
01.03.19/1_01_0516_0034_01_01_005-349fcf08,1,attack/Glasses,train
06.03.19/1_02_0516_0090_01_01_005-058b2ed4,1,attack/Glasses,train
06.03.19/1_02_0516_0090_01_01_005-894ddb45,1,attack/Glasses,train
05.03.19/1_02_0516_0076_01_01_005-05226cb8,1,attack/Glasses,train
05.03.19/1_02_0516_0076_01_01_005-2e7e6486,1,attack/Glasses,train
11.03.19/1_03_0516_0076_01_01_005-95b55dbc,1,attack/Glasses,train
11.03.19/1_03_0516_0076_01_01_005-d8507fbb,1,attack/Glasses,train
12.03.19/1_03_0516_0035_01_01_005-5c86e5e4,1,attack/Glasses,train
12.03.19/1_03_0516_0035_01_01_005-3dda9d11,1,attack/Glasses,train
28.02.19/1_01_0503_0005_02_00_003-c6c79d28,1,attack/Mannequin,train
28.02.19/1_01_0503_0005_02_00_003-0455d5a5,1,attack/Mannequin,train
01.03.19/1_01_0503_0092_02_00_003-1ea2767f,1,attack/Mannequin,train
01.03.19/1_01_0503_0092_02_00_003-79fc383d,1,attack/Mannequin,train
06.03.19/1_02_0503_0005_02_00_003-f1df1c9d,1,attack/Mannequin,train
06.03.19/1_02_0503_0005_02_00_003-561db87d,1,attack/Mannequin,train
07.03.19/1_02_0503_0075_02_00_003-d3606e26,1,attack/Mannequin,train
07.03.19/1_02_0503_0075_02_00_003-03f7ea33,1,attack/Mannequin,train
11.03.19/1_03_0503_0070_02_00_003-d9bf3491,1,attack/Mannequin,train
11.03.19/1_03_0503_0070_02_00_003-2a24b496,1,attack/Mannequin,train
12.03.19/1_03_0503_0091_02_00_003-aa198dec,1,attack/Mannequin,train
12.03.19/1_03_0503_0091_02_00_003-c67f1bc0,1,attack/Mannequin,train
20.03.19/1_03_0503_0090_02_00_003-80aa9e34,1,attack/Mannequin,train
20.03.19/1_03_0503_0090_02_00_003-7f47cc76,1,attack/Mannequin,train
27.03.19/1_01_0503_0000_02_00_003-d5070c60,1,attack/Mannequin,train
27.03.19/1_01_0503_0000_02_00_003-e397ca87,1,attack/Mannequin,train
27.03.19/1_03_0503_0000_02_00_003-eb585a71,1,attack/Mannequin,train
27.03.19/1_03_0503_0000_02_00_003-b0d441b5,1,attack/Mannequin,train
27.03.19/1_02_0503_0000_02_00_003-ef9ddd13,1,attack/Mannequin,train
27.03.19/1_02_0503_0000_02_00_003-febebe8d,1,attack/Mannequin,train
27.02.19/1_01_0070_0000_00_00_000-ec9c890f,0,bonafide,train
27.02.19/1_01_0070_0000_00_00_000-5ed95d8c,0,bonafide,train
27.02.19/1_01_0070_0000_00_01_000-e8642071,0,bonafide,train
27.02.19/1_01_0070_0000_00_01_000-a4a25cda,0,bonafide,train
06.03.19/1_02_0070_0000_00_00_000-801bbdb0,0,bonafide,train
06.03.19/1_02_0070_0000_00_00_000-0ef1a242,0,bonafide,train
06.03.19/1_02_0070_0000_00_01_000-bd7ed0e2,0,bonafide,train
06.03.19/1_02_0070_0000_00_01_000-40fbc855,0,bonafide,train
11.03.19/1_03_0070_0000_00_00_000-d48c9a60,0,bonafide,train
11.03.19/1_03_0070_0000_00_00_000-a9380117,0,bonafide,train
11.03.19/1_03_0070_0000_00_01_000-a7ded016,0,bonafide,train
11.03.19/1_03_0070_0000_00_01_000-4da812f0,0,bonafide,train
27.02.19/1_01_0080_0000_00_00_000-9f26437a,0,bonafide,train
27.02.19/1_01_0080_0000_00_00_000-0c832328,0,bonafide,train
05.03.19/1_02_0080_0000_00_00_000-de143fd7,0,bonafide,train
05.03.19/1_02_0080_0000_00_00_000-6a792174,0,bonafide,train
11.03.19/1_03_0080_0000_00_00_000-a6e6e9bf,0,bonafide,train
11.03.19/1_03_0080_0000_00_00_000-b81d7565,0,bonafide,train
27.02.19/1_01_0530_0080_06_00_001-c4200fb8,1,attack/Flexiblemask,train
27.02.19/1_01_0530_0080_06_00_001-de98463b,1,attack/Flexiblemask,train
06.03.19/1_02_0530_0082_06_00_001-d6d00155,1,attack/Flexiblemask,train
06.03.19/1_02_0530_0082_06_00_001-c615f0ef,1,attack/Flexiblemask,train
05.03.19/1_02_0530_0093_06_00_001-610d2fdc,1,attack/Flexiblemask,train
05.03.19/1_02_0530_0093_06_00_001-67a28baa,1,attack/Flexiblemask,train
08.03.19/1_01_0530_0065_06_00_001-12ae2d7a,1,attack/Flexiblemask,train
08.03.19/1_01_0530_0065_06_00_001-e9893b0f,1,attack/Flexiblemask,train
11.03.19/1_03_0530_0062_06_00_001-e8fad338,1,attack/Flexiblemask,train
11.03.19/1_03_0530_0062_06_00_001-13233ef6,1,attack/Flexiblemask,train
11.03.19/1_03_0530_0073_06_00_001-2a801fdd,1,attack/Flexiblemask,train
11.03.19/1_03_0530_0073_06_00_001-40a58c95,1,attack/Flexiblemask,train
02.04.19/1_01_0530_0000_06_00_001-df85fe1d,1,attack/Flexiblemask,train
02.04.19/1_01_0530_0000_06_00_001-47f12650,1,attack/Flexiblemask,train
02.04.19/1_02_0530_0000_06_00_001-af90ea29,1,attack/Flexiblemask,train
02.04.19/1_02_0530_0000_06_00_001-4ab02f0d,1,attack/Flexiblemask,train
02.04.19/1_03_0530_0000_06_00_001-47ae6f7e,1,attack/Flexiblemask,train
02.04.19/1_03_0530_0000_06_00_001-71e49ac9,1,attack/Flexiblemask,train
27.02.19/1_01_0071_0000_00_00_000-809d030f,0,bonafide,train
27.02.19/1_01_0071_0000_00_00_000-775b9821,0,bonafide,train
27.02.19/1_01_0071_0000_00_01_000-a4b3b570,0,bonafide,train
27.02.19/1_01_0071_0000_00_01_000-73870eac,0,bonafide,train
05.03.19/1_02_0071_0000_00_00_000-16f1dff5,0,bonafide,train
05.03.19/1_02_0071_0000_00_00_000-12bffe12,0,bonafide,train
11.03.19/1_03_0071_0000_00_00_000-c924f518,0,bonafide,train
11.03.19/1_03_0071_0000_00_00_000-7ce4ab3b,0,bonafide,train
11.03.19/1_03_0071_0000_00_01_000-b5f79b5e,0,bonafide,train
11.03.19/1_03_0071_0000_00_01_000-16b9b72f,0,bonafide,train
11.03.19/1_02_0071_0000_00_01_000-425dc2a8,0,bonafide,train
11.03.19/1_02_0071_0000_00_01_000-719beb1c,0,bonafide,train
27.02.19/1_01_0513_0081_01_01_002-65d0fb69,1,attack/Glasses,train
27.02.19/1_01_0513_0081_01_01_002-323d44da,1,attack/Glasses,train
06.03.19/1_02_0513_0091_01_01_002-590d0801,1,attack/Glasses,train
06.03.19/1_02_0513_0091_01_01_002-3cc089b7,1,attack/Glasses,train
05.03.19/1_02_0513_0085_01_01_002-6b9859cb,1,attack/Glasses,train
05.03.19/1_02_0513_0085_01_01_002-f0ae9614,1,attack/Glasses,train
11.03.19/1_03_0513_0094_01_01_002-a1b5ffcb,1,attack/Glasses,train
11.03.19/1_03_0513_0094_01_01_002-4af776cd,1,attack/Glasses,train
12.03.19/1_03_0513_0014_01_01_002-9d0abc37,1,attack/Glasses,train
12.03.19/1_03_0513_0014_01_01_002-68388662,1,attack/Glasses,train
15.03.19/1_01_0513_0073_01_01_002-deea2d0b,1,attack/Glasses,train
15.03.19/1_01_0513_0073_01_01_002-12cb61e8,1,attack/Glasses,train
27.02.19/1_01_0029_0000_00_00_000-d00491e2,0,bonafide,train
27.02.19/1_01_0029_0000_00_00_000-bcaf8b5a,0,bonafide,train
27.02.19/1_01_0029_0000_00_01_000-80cc1f40,0,bonafide,train
27.02.19/1_01_0029_0000_00_01_000-967cf5e5,0,bonafide,train
06.03.19/1_02_0029_0000_00_00_000-c2bbce26,0,bonafide,train
06.03.19/1_02_0029_0000_00_00_000-15c23b58,0,bonafide,train
06.03.19/1_02_0029_0000_00_01_000-ed9c7288,0,bonafide,train
06.03.19/1_02_0029_0000_00_01_000-50673af4,0,bonafide,train
12.03.19/1_03_0029_0000_00_00_000-8e692197,0,bonafide,train
12.03.19/1_03_0029_0000_00_00_000-12756cd8,0,bonafide,train
12.03.19/1_03_0029_0000_00_01_000-eaca9e14,0,bonafide,train
12.03.19/1_03_0029_0000_00_01_000-7504ca75,0,bonafide,train
13.03.19/1_01_0029_0000_00_00_000-bafdf791,0,bonafide,train
13.03.19/1_01_0029_0000_00_00_000-d2bbaec6,0,bonafide,train
27.02.19/1_01_0107_0082_06_01_014-a5206460,1,attack/Flexiblemask,train
27.02.19/1_01_0107_0082_06_01_014-38bc64ff,1,attack/Flexiblemask,train
06.03.19/1_02_0107_0029_06_01_014-1c05aa9d,1,attack/Flexiblemask,train
06.03.19/1_02_0107_0029_06_01_014-16a4d001,1,attack/Flexiblemask,train
12.03.19/1_03_0107_0035_06_01_014-3a7fe274,1,attack/Flexiblemask,train
12.03.19/1_03_0107_0035_06_01_014-8d161e2c,1,attack/Flexiblemask,train
02.04.19/1_03_0107_0000_06_01_014-116785b7,1,attack/Flexiblemask,train
02.04.19/1_03_0107_0000_06_01_014-c7ef4aea,1,attack/Flexiblemask,train
02.04.19/1_02_0107_0000_06_01_014-96fca8a2,1,attack/Flexiblemask,train
02.04.19/1_02_0107_0000_06_01_014-000ad847,1,attack/Flexiblemask,train
02.04.19/1_01_0107_0000_06_01_014-7afa8a9d,1,attack/Flexiblemask,train
02.04.19/1_01_0107_0000_06_01_014-8119b31a,1,attack/Flexiblemask,train
27.02.19/1_01_0083_0000_00_00_000-76beb2d5,0,bonafide,train
27.02.19/1_01_0083_0000_00_00_000-eeedfcd4,0,bonafide,train
05.03.19/1_02_0083_0000_00_00_000-536b335c,0,bonafide,train
05.03.19/1_02_0083_0000_00_00_000-6287b8ac,0,bonafide,train
12.03.19/1_03_0083_0000_00_00_000-39b77985,0,bonafide,train
12.03.19/1_03_0083_0000_00_00_000-421450cd,0,bonafide,train
11.10.19/1_01_0083_0000_00_00_000-21b44038,0,bonafide,train
11.10.19/1_01_0083_0000_00_00_000-5e29704e,0,bonafide,train
01.03.19/1_01_0007_0000_00_00_000-80fc0e92,0,bonafide,train
01.03.19/1_01_0007_0000_00_00_000-1e82d251,0,bonafide,train
01.03.19/1_01_0007_0000_00_01_000-08f07a73,0,bonafide,train
01.03.19/1_01_0007_0000_00_01_000-cb571fde,0,bonafide,train
05.03.19/1_02_0007_0000_00_00_000-cdde7164,0,bonafide,train
05.03.19/1_02_0007_0000_00_00_000-363ab09c,0,bonafide,train
05.03.19/1_02_0007_0000_00_01_000-12d5b9a9,0,bonafide,train
05.03.19/1_02_0007_0000_00_01_000-d7881313,0,bonafide,train
12.03.19/1_03_0007_0000_00_00_000-65433c23,0,bonafide,train
12.03.19/1_03_0007_0000_00_00_000-a5e3d7ef,0,bonafide,train
12.03.19/1_03_0007_0000_00_01_000-aad34df5,0,bonafide,train
12.03.19/1_03_0007_0000_00_01_000-ad7568fd,0,bonafide,train
22.03.19/1_01_0007_0000_00_00_000-5695a795,0,bonafide,train
22.03.19/1_01_0007_0000_00_00_000-d8a47308,0,bonafide,train
26.03.19/1_01_0007_0000_00_00_000-6f7196cf,0,bonafide,train
26.03.19/1_01_0007_0000_00_00_000-3765c418,0,bonafide,train
08.10.19/1_01_0007_0000_00_00_000-5fe78b1f,0,bonafide,train
08.10.19/1_01_0007_0000_00_00_000-e2128e4a,0,bonafide,train
01.03.19/1_02_0514_0065_01_01_003-052dd900,1,attack/Glasses,train
01.03.19/1_02_0514_0065_01_01_003-11c485fa,1,attack/Glasses,train
01.03.19/1_01_0514_0028_01_01_003-49815e28,1,attack/Glasses,train
01.03.19/1_01_0514_0028_01_01_003-052434b6,1,attack/Glasses,train
01.03.19/1_01_0514_0006_01_01_003-f8e8949a,1,attack/Glasses,train
01.03.19/1_01_0514_0006_01_01_003-782f3dd9,1,attack/Glasses,train
06.03.19/1_02_0514_0073_01_01_003-78c7a6b1,1,attack/Glasses,train
06.03.19/1_02_0514_0073_01_01_003-84687b90,1,attack/Glasses,train
12.03.19/1_03_0514_0079_01_01_003-e71a8268,1,attack/Glasses,train
12.03.19/1_03_0514_0079_01_01_003-2ce1d862,1,attack/Glasses,train
12.03.19/1_03_0514_0084_01_01_003-c3c551ef,1,attack/Glasses,train
12.03.19/1_03_0514_0084_01_01_003-c9cc984c,1,attack/Glasses,train
01.03.19/1_01_0006_0000_00_00_000-0a292ef3,0,bonafide,train
01.03.19/1_01_0006_0000_00_00_000-21822e43,0,bonafide,train
08.03.19/1_02_0006_0000_00_00_000-4ac1ccc9,0,bonafide,train
08.03.19/1_02_0006_0000_00_00_000-e577cd1c,0,bonafide,train
15.03.19/1_03_0006_0000_00_00_000-86473747,0,bonafide,train
15.03.19/1_03_0006_0000_00_00_000-be8476b7,0,bonafide,train
21.03.19/1_01_0006_0000_00_00_000-f2beec8c,0,bonafide,train
21.03.19/1_01_0006_0000_00_00_000-b9adecf8,0,bonafide,train
25.03.19/1_01_0006_0000_00_00_000-f9f1aca7,0,bonafide,train
25.03.19/1_01_0006_0000_00_00_000-f28229a4,0,bonafide,train
01.03.19/1_01_0091_0000_00_00_000-cf2ae795,0,bonafide,train
01.03.19/1_01_0091_0000_00_00_000-a970bade,0,bonafide,train
01.03.19/1_01_0091_0000_00_01_000-26a1cb52,0,bonafide,train
01.03.19/1_01_0091_0000_00_01_000-2d8a528b,0,bonafide,train
06.03.19/1_02_0091_0000_00_00_000-56b56a48,0,bonafide,train
06.03.19/1_02_0091_0000_00_00_000-13641456,0,bonafide,train
06.03.19/1_02_0091_0000_00_01_000-f72fa155,0,bonafide,train
06.03.19/1_02_0091_0000_00_01_000-d18d28b0,0,bonafide,train
12.03.19/1_03_0091_0000_00_00_000-ed94c80a,0,bonafide,train
12.03.19/1_03_0091_0000_00_00_000-2b8ab3d8,0,bonafide,train
12.03.19/1_03_0091_0000_00_01_000-cccec7d6,0,bonafide,train
12.03.19/1_03_0091_0000_00_01_000-8705673e,0,bonafide,train
13.03.19/1_01_1202_0012_10_01_002-f7dddc05,1,attack/Makeup,train
13.03.19/1_01_1202_0012_10_01_002-976c02a7,1,attack/Makeup,train
13.03.19/1_02_1202_0012_10_01_002-5e776f18,1,attack/Makeup,train
13.03.19/1_02_1202_0012_10_01_002-92481803,1,attack/Makeup,train
13.03.19/1_03_1202_0012_10_01_002-a52518bf,1,attack/Makeup,train
13.03.19/1_03_1202_0012_10_01_002-31fe6b7e,1,attack/Makeup,train
13.03.19/1_01_1204_0064_10_01_004-0037b1f5,1,attack/Makeup,train
13.03.19/1_01_1204_0064_10_01_004-a755af6b,1,attack/Makeup,train
13.03.19/1_02_1204_0064_10_01_004-10d64909,1,attack/Makeup,train
13.03.19/1_02_1204_0064_10_01_004-75740cad,1,attack/Makeup,train
13.03.19/1_03_1204_0064_10_01_004-4a8963b4,1,attack/Makeup,train
13.03.19/1_03_1204_0064_10_01_004-0e236fb4,1,attack/Makeup,train
13.03.19/1_01_1205_0062_10_01_005-df98e7be,1,attack/Makeup,train
13.03.19/1_01_1205_0062_10_01_005-6b8b5f23,1,attack/Makeup,train
13.03.19/1_02_1205_0062_10_01_005-29c40f56,1,attack/Makeup,train
13.03.19/1_02_1205_0062_10_01_005-d4791a16,1,attack/Makeup,train
13.03.19/1_03_1205_0062_10_01_005-05a568f3,1,attack/Makeup,train
13.03.19/1_03_1205_0062_10_01_005-85743ec2,1,attack/Makeup,train
13.03.19/1_01_1206_0029_10_01_006-97054f79,1,attack/Makeup,train
13.03.19/1_01_1206_0029_10_01_006-55ac27e3,1,attack/Makeup,train
13.03.19/1_02_1206_0029_10_01_006-b38c8f91,1,attack/Makeup,train
13.03.19/1_02_1206_0029_10_01_006-2ce6f44a,1,attack/Makeup,train
13.03.19/1_03_1206_0029_10_01_006-361fe106,1,attack/Makeup,train
13.03.19/1_03_1206_0029_10_01_006-465b37aa,1,attack/Makeup,train
14.03.19/1_01_2203_0038_10_06_003-6e128e92,1,attack/Makeup,train
14.03.19/1_01_2203_0038_10_06_003-8aa7ca0a,1,attack/Makeup,train
14.03.19/1_01_2203_0038_10_06_003-6aa04ccd,1,attack/Makeup,train
14.03.19/1_02_2203_0038_10_06_003-58f65809,1,attack/Makeup,train
14.03.19/1_02_2203_0038_10_06_003-355ad06f,1,attack/Makeup,train
14.03.19/1_02_2203_0038_10_06_003-15716bf7,1,attack/Makeup,train
14.03.19/1_03_2203_0038_10_06_003-b54ef90b,1,attack/Makeup,train
14.03.19/1_03_2203_0038_10_06_003-99b96c1c,1,attack/Makeup,train
14.03.19/1_03_2203_0038_10_06_003-7150db87,1,attack/Makeup,train
14.03.19/1_01_1801_0018_10_04_001-a41d1735,1,attack/Makeup,train
14.03.19/1_01_1801_0018_10_04_001-dd7d263f,1,attack/Makeup,train
14.03.19/1_02_1801_0018_10_04_001-ca27f030,1,attack/Makeup,train
14.03.19/1_02_1801_0018_10_04_001-73cc53d1,1,attack/Makeup,train
14.03.19/1_03_1801_0018_10_04_001-9c8eea93,1,attack/Makeup,train
14.03.19/1_03_1801_0018_10_04_001-c1d484f1,1,attack/Makeup,train
14.03.19/1_01_1802_0076_10_04_002-5bffeba7,1,attack/Makeup,train
14.03.19/1_01_1802_0076_10_04_002-0fcc1592,1,attack/Makeup,train
14.03.19/1_02_1802_0076_10_04_002-855cef14,1,attack/Makeup,train
14.03.19/1_02_1802_0076_10_04_002-455471a6,1,attack/Makeup,train
14.03.19/1_03_1802_0076_10_04_002-2758d9d5,1,attack/Makeup,train
14.03.19/1_03_1802_0076_10_04_002-7148dc07,1,attack/Makeup,train
14.03.19/1_01_1803_0022_10_04_003-6adc426c,1,attack/Makeup,train
14.03.19/1_01_1803_0022_10_04_003-ca5b3e66,1,attack/Makeup,train
14.03.19/1_02_1803_0022_10_04_003-09c87a77,1,attack/Makeup,train
14.03.19/1_02_1803_0022_10_04_003-a2b56641,1,attack/Makeup,train
14.03.19/1_03_1803_0022_10_04_003-bfad3171,1,attack/Makeup,train
14.03.19/1_03_1803_0022_10_04_003-a5037220,1,attack/Makeup,train
14.03.19/1_01_1804_0019_10_04_004-4b36f138,1,attack/Makeup,train
14.03.19/1_01_1804_0019_10_04_004-7f281ac2,1,attack/Makeup,train
14.03.19/1_02_1804_0019_10_04_004-a4aed75d,1,attack/Makeup,train
14.03.19/1_02_1804_0019_10_04_004-807a5f72,1,attack/Makeup,train
14.03.19/1_03_1804_0019_10_04_004-2bbfa4db,1,attack/Makeup,train
14.03.19/1_03_1804_0019_10_04_004-a39601a3,1,attack/Makeup,train
21.03.19/1_01_1207_0002_10_01_007-703d7ee4,1,attack/Makeup,train
21.03.19/1_01_1207_0002_10_01_007-629cee2a,1,attack/Makeup,train
21.03.19/1_02_1207_0002_10_01_007-9898ba2a,1,attack/Makeup,train
21.03.19/1_02_1207_0002_10_01_007-907d6bfd,1,attack/Makeup,train
21.03.19/1_03_1207_0002_10_01_007-07b37c39,1,attack/Makeup,train
21.03.19/1_03_1207_0002_10_01_007-48c4e887,1,attack/Makeup,train
